Year,State,Continuum of Care (CoC),HUD CoC Number,"2018 CoC Award Amount
($0 indicates that an application was not submitted)",AHAR Part 1 CoC Category,Total Non-DV Beds on 2018 HIC ES+TH,Total Non-DV HMIS Beds on 2018 HIC ES+TH,2018 Bed coverage Percent on HMIS for ES-TH Combined,ES-SH Avg (Days),ES-SH Median (Days),ES-SH-TH Avg (Days),ES-SH-TH Median (Days),Total Persons Exited (SO),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (ES),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (TH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SO+ES+TH+SH+PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total HMIS Count,Total Stayers (persons),Total Stayers increased earned income,Percent Stayers increased earned income,Total Stayers increased non-employment cash income,Percent Stayers increased non-employment cash income,Total Stayers increased total income,Percent Stayers increased total income,Total Leavers (persons),Total Leavers increased earned income,Percent Leavers increased earned income,Total Leavers increased non-employment cash income,Percent Leavers increased non-employment cash income,Total Leavers increased total income,Percent Leavers increased total income,ES-SH-TH 1st Time Homeless,ES-SH-TH-PH 1st Time Homeless,Total Persons Exiting Street Outreach (SO),Total Persons Exited SO to Temporary Destinations,Total Persons Exited SO to Permanent Destinations,Percent with Successful SO Outcome,"Total Persons Exiting ES, TH, SH, PH-RRH","Total Persons Exiting ES, TH, SH, PH-RRH to Permanent Housing","Percent with Successful  ES, TH, SH, PH-RRH Exit",Total Persons Exiting PH or Remaining in PH at end of reporting period (measure excludes PH-RRH),Total Persons Exited PH to permanent destinations or Remained in PH for 6+ mos (measure excludes PH-RRH),Percent with Successful PH Retention or Exit
2019,MA,Boston CoC,MA-500,31723357,Major City CoC,6012,5946,0.989021956,253,120,258,126,12,2,3,4,0.166666667,0.25,0.333333333,1470,78,118,193,0.053061224,0.080272109,0.131292517,242,35,57,77,0.144628099,0.23553719,0.318181818,10,2,2,4,0.2,0.2,0.4,770,60,83,105,0.077922078,0.107792208,0.136363636,2504,177,263,383,0.070686901,0.105031949,0.152955272,14438,1495,169,0.113043478,699,0.467558528,816,0.545819398,661,48,0.072617247,100,0.15128593,141,0.213313162,5809,6077,1677,5,62,0.039952296,8330,2275,0.273109244,3461,3296,0.952325917
2019,MA,Lynn CoC,MA-502,2297466,Largely Suburban CoC,981,957,0.975535168,1302,1600,1242,1002,0,0,0,0,NA,NA,NA,89,8,10,22,0.08988764,0.112359551,0.247191011,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,167,15,19,37,0.089820359,0.113772455,0.221556886,260,23,29,59,0.088461538,0.111538462,0.226923077,564,128,32,0.25,8,0.0625,36,0.28125,16,4,0.25,14,0.875,14,0.875,263,628,0,0,0,NA,326,145,0.444785276,226,226,1
2019,MA,Cape Cod Islands CoC,MA-503,1938900,Largely Suburban CoC,294,294,1,139,77,162,89,42,6,9,10,0.142857143,0.214285714,0.238095238,246,17,24,35,0.069105691,0.097560976,0.142276423,14,0,1,1,0,0.071428571,0.071428571,0,0,0,0,NA,NA,NA,31,4,5,5,0.129032258,0.161290323,0.161290323,333,27,39,51,0.081081081,0.117117117,0.153153153,751,7,0,0,2,0.285714286,2,0.285714286,2,0,0,1,0.5,1,0.5,398,423,112,23,35,0.517857143,554,180,0.324909747,228,207,0.907894737
2019,MA,Springfield/Hampden County CoC,MA-504,4229898,Largely Suburban CoC,2344,2279,0.972269625,268,169,269,171,53,1,2,2,0.018867925,0.037735849,0.037735849,1344,23,35,126,0.017113095,0.026041667,0.09375,21,3,3,4,0.142857143,0.142857143,0.19047619,0,0,0,0,NA,NA,NA,346,7,12,21,0.020231214,0.034682081,0.060693642,1764,34,52,153,0.019274376,0.029478458,0.086734694,5464,110,29,0.263636364,37,0.336363636,65,0.590909091,40,10,0.25,8,0.2,17,0.425,2858,3287,86,19,36,0.639534884,3529,1732,0.490790592,718,678,0.944289694
2019,MA,New Bedford CoC,MA-505,1793295,Largely Suburban CoC,369,320,0.867208672,184,144,216,154,0,0,0,0,NA,NA,NA,335,13,23,28,0.03880597,0.068656716,0.08358209,68,7,11,13,0.102941176,0.161764706,0.191176471,0,0,0,0,NA,NA,NA,135,1,3,3,0.007407407,0.022222222,0.022222222,538,21,37,44,0.039033457,0.068773234,0.081784387,576,141,28,0.19858156,30,0.212765957,53,0.375886525,48,5,0.104166667,19,0.395833333,23,0.479166667,296,316,0,0,0,NA,322,148,0.459627329,233,227,0.974248927
2019,MA,Worcester City & County CoC,MA-506,6792560,Largely Suburban CoC,1391,1356,0.974838246,117,41,180,75,16,2,3,4,0.125,0.1875,0.25,691,39,67,105,0.056439942,0.096960926,0.15195369,340,30,38,53,0.088235294,0.111764706,0.155882353,1,1,1,1,1,1,1,597,31,41,57,0.051926298,0.068676717,0.095477387,1645,103,150,220,0.062613982,0.09118541,0.133738602,3569,393,15,0.038167939,164,0.417302799,177,0.450381679,154,14,0.090909091,36,0.233766234,48,0.311688312,2052,2266,34,5,18,0.676470588,2882,941,0.326509368,800,778,0.9725
2019,MA,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",MA-507,1808722,Largely Suburban CoC,488,488,1,108,58,159,84,0,0,0,0,NA,NA,NA,287,15,30,43,0.052264808,0.104529617,0.149825784,60,2,2,5,0.033333333,0.033333333,0.083333333,0,0,0,0,NA,NA,NA,80,2,3,3,0.025,0.0375,0.0375,427,19,35,51,0.044496487,0.081967213,0.119437939,1557,61,6,0.098360656,30,0.491803279,35,0.573770492,44,5,0.113636364,6,0.136363636,11,0.25,981,1011,21,3,7,0.476190476,1195,362,0.30292887,253,228,0.901185771
2019,MA,Cambridge CoC,MA-509,4994743,Other Largely Urban CoC,347,322,0.92795389,78,15,138,20,18,2,2,6,0.111111111,0.111111111,0.333333333,71,8,9,13,0.112676056,0.126760563,0.183098592,33,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53,1,1,3,0.018867925,0.018867925,0.056603774,175,11,12,22,0.062857143,0.068571429,0.125714286,1730,188,12,0.063829787,57,0.303191489,66,0.35106383,12,2,0.166666667,4,0.333333333,6,0.5,940,978,143,43,41,0.587412587,1315,151,0.114828897,335,329,0.982089552
2019,MA,"Gloucester, Haverhill, Salem/Essex County CoC",MA-510,1826756,Largely Suburban CoC,680,680,1,150,80,150,82,0,0,0,0,NA,NA,NA,264,4,6,13,0.015151515,0.022727273,0.049242424,30,0,1,1,0,0.033333333,0.033333333,4,0,0,0,0,0,0,60,1,2,2,0.016666667,0.033333333,0.033333333,358,5,9,16,0.01396648,0.025139665,0.044692737,905,55,6,0.109090909,24,0.436363636,27,0.490909091,15,2,0.133333333,1,0.066666667,3,0.2,583,610,0,0,0,NA,654,233,0.356269113,200,197,0.985
2019,MA,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA-511,6878921,Largely Suburban CoC,955,955,1,183,80,183,80,45,4,6,12,0.088888889,0.133333333,0.266666667,260,52,74,102,0.2,0.284615385,0.392307692,0,0,0,0,NA,NA,NA,15,0,0,0,0,0,0,96,0,2,4,0,0.020833333,0.041666667,416,56,82,118,0.134615385,0.197115385,0.283653846,3086,461,37,0.080260304,226,0.490238612,252,0.546637744,75,7,0.093333333,35,0.466666667,42,0.56,1625,1716,133,56,45,0.759398496,2828,1069,0.378005658,799,784,0.981226533
2019,MA,Fall River CoC,MA-515,1832924,Largely Suburban CoC,268,244,0.910447761,191,103,191,103,0,0,0,0,NA,NA,NA,381,4,12,39,0.010498688,0.031496063,0.102362205,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,74,3,4,4,0.040540541,0.054054054,0.054054054,455,7,16,43,0.015384615,0.035164835,0.094505495,803,84,7,0.083333333,39,0.464285714,43,0.511904762,34,4,0.117647059,19,0.558823529,20,0.588235294,461,496,0,0,0,NA,556,260,0.467625899,45,43,0.955555556
2019,MA,Massachusetts Balance of State CoC,MA-516,13438107,Largely Suburban CoC,2192,1894,0.864051095,306,200,306,200,7,0,0,0,0,0,0,1305,27,53,85,0.020689655,0.040613027,0.0651341,56,2,2,4,0.035714286,0.035714286,0.071428571,0,0,0,0,NA,NA,NA,94,3,3,4,0.031914894,0.031914894,0.042553191,1462,32,58,93,0.021887825,0.039671683,0.063611491,4882,425,50,0.117647059,181,0.425882353,212,0.498823529,137,26,0.189781022,38,0.277372263,59,0.430656934,2422,2746,47,4,2,0.127659574,2862,1244,0.434661076,822,775,0.942822384
2019,MA,"Attleboro, Taunton/Bristol County CoC",MA-519,843063,Largely Suburban CoC,289,251,0.868512111,197,119,200,124,0,0,0,0,NA,NA,NA,196,10,11,13,0.051020408,0.056122449,0.066326531,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,21,0,0,0,0,0,0,217,10,11,13,0.046082949,0.050691244,0.059907834,421,57,4,0.070175439,30,0.526315789,32,0.561403509,22,1,0.045454545,10,0.454545455,10,0.454545455,231,237,3,0,0,0,225,117,0.52,49,49,1
2019,MD,Cumberland/Allegany County CoC,MD-500,625121,Largely Suburban CoC,96,74,0.770833333,0,0,240,155,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,48,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73,0,0,2,0,0,0.02739726,121,0,0,2,0,0,0.016528926,70,36,4,0.111111111,7,0.194444444,11,0.305555556,48,4,0.083333333,12,0.25,16,0.333333333,35,71,0,0,0,NA,80,68,0.85,29,27,0.931034483
2019,MD,Baltimore CoC,MD-501,22639730,Major City CoC,2071,1458,0.704007726,109,36,139,54,246,17,28,33,0.069105691,0.113821138,0.134146341,811,74,96,140,0.091245376,0.11837238,0.172626387,507,37,53,70,0.072978304,0.104536489,0.138067061,3,0,0,0,0,0,0,900,33,63,110,0.036666667,0.07,0.122222222,2467,161,240,353,0.065261451,0.097284151,0.143088772,5261,1233,76,0.061638281,430,0.348742903,485,0.393349554,459,82,0.178649237,125,0.272331155,189,0.411764706,3434,4001,1662,185,257,0.265944645,4531,1243,0.274332377,2496,2424,0.971153846
2019,MD,Harford County CoC,MD-502,914622,Largely Suburban CoC,141,141,1,42,7,179,173,4,0,0,0,0,0,0,40,1,4,4,0.025,0.1,0.1,37,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40,0,0,0,0,0,0,121,1,4,4,0.008264463,0.033057851,0.033057851,266,61,8,0.131147541,11,0.180327869,17,0.278688525,17,0,0,6,0.352941176,6,0.352941176,159,257,128,47,37,0.65625,,128,NA,121,116,0.958677686
2019,MD,Annapolis/Anne Arundel County CoC,MD-503,2385199,Largely Suburban CoC,144,144,1,89,70,100,75,26,3,4,4,0.115384615,0.153846154,0.153846154,293,37,50,64,0.126279863,0.170648464,0.218430034,35,3,4,4,0.085714286,0.114285714,0.114285714,0,0,0,0,NA,NA,NA,147,0,3,6,0,0.020408163,0.040816327,501,43,61,78,0.085828343,0.121756487,0.155688623,812,134,9,0.067164179,48,0.358208955,53,0.395522388,73,13,0.178082192,17,0.232876712,27,0.369863014,554,695,74,12,44,0.756756757,721,377,0.522884882,341,330,0.967741935
2019,MD,Howard County CoC,MD-504,984426,Largely Suburban CoC,66,66,1,103,77,145,94,5,0,0,0,0,0,0,126,8,13,15,0.063492063,0.103174603,0.119047619,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,0,0,0,0,0,0,177,8,13,15,0.04519774,0.073446328,0.084745763,332,50,3,0.06,18,0.36,18,0.36,5,2,0.4,3,0.6,4,0.8,209,275,24,4,12,0.666666667,284,184,0.647887324,133,125,0.939849624
2019,MD,Baltimore County CoC,MD-505,2853973,Largely Suburban CoC,543,543,1,84,64,97,68,35,3,5,8,0.085714286,0.142857143,0.228571429,935,151,200,265,0.161497326,0.213903743,0.28342246,23,2,2,2,0.086956522,0.086956522,0.086956522,0,0,0,0,NA,NA,NA,221,6,17,29,0.027149321,0.076923077,0.131221719,1214,162,224,304,0.133443163,0.184514003,0.250411862,2174,123,3,0.024390244,17,0.138211382,17,0.138211382,51,4,0.078431373,4,0.078431373,8,0.156862745,1512,1681,367,46,70,0.316076294,1665,1412,0.848048048,252,251,0.996031746
2019,MD,Carroll County CoC,MD-506,408642,Largely Suburban CoC,87,76,0.873563218,172,113,172,113,19,3,5,7,0.157894737,0.263157895,0.368421053,103,11,20,24,0.106796117,0.194174757,0.233009709,19,0,0,0,0,0,0,18,0,1,1,0,0.055555556,0.055555556,19,0,0,0,0,0,0,178,14,26,32,0.078651685,0.146067416,0.179775281,313,24,1,0.041666667,8,0.333333333,9,0.375,41,3,0.073170732,13,0.317073171,15,0.365853659,154,176,76,17,12,0.381578947,218,117,0.536697248,34,34,1
2019,MD,Cecil County CoC,MD-507,228213,Largely Suburban CoC,99,99,1,0,0,143,98,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,67,0,2,2,0,0.029850746,0.029850746,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,67,0,2,2,0,0.029850746,0.029850746,279,23,0,0,1,0.043478261,1,0.043478261,0,0,NA,0,NA,0,NA,194,196,0,0,0,NA,197,134,0.680203046,23,23,1
2019,MD,"Charles, Calvert, St.Mary's Counties CoC",MD-508,2852219,Largely Suburban CoC,129,129,1,82,60,95,65,28,3,5,6,0.107142857,0.178571429,0.214285714,72,1,3,6,0.013888889,0.041666667,0.083333333,12,0,0,5,0,0,0.416666667,0,0,0,0,NA,NA,NA,372,5,16,37,0.01344086,0.043010753,0.099462366,484,9,24,54,0.018595041,0.049586777,0.111570248,633,168,14,0.083333333,62,0.369047619,65,0.386904762,143,12,0.083916084,14,0.097902098,23,0.160839161,501,711,64,11,38,0.765625,767,428,0.558018253,311,304,0.977491961
2019,MD,Frederick City & County CoC,MD-509,617594,Largely Suburban CoC,223,223,1,315,291,315,291,0,0,0,0,NA,NA,NA,41,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,10,0,0,0,0,0,0,51,0,0,0,0,0,0,457,2,0,0,1,0.5,1,0.5,2,0,0,1,0.5,1,0.5,410,410,0,0,0,NA,59,41,0.694915254,4,3,0.75
2019,MD,Garrett County CoC,MD-510,229819,Largely Rural CoC,10,10,1,59,48,59,48,0,0,0,0,NA,NA,NA,67,5,8,12,0.074626866,0.119402985,0.179104478,33,1,4,4,0.03030303,0.121212121,0.121212121,0,0,0,0,NA,NA,NA,56,4,8,12,0.071428571,0.142857143,0.214285714,156,10,20,28,0.064102564,0.128205128,0.179487179,34,59,0,0,7,0.118644068,7,0.118644068,83,1,0.012048193,1,0.012048193,2,0.024096386,32,161,0,0,0,NA,146,125,0.856164384,8,2,0.25
2019,MD,Mid-Shore Regional CoC,MD-511,757156,Largely Rural CoC,90,90,1,53,27,73,29,14,1,1,1,0.071428571,0.071428571,0.071428571,112,9,21,32,0.080357143,0.1875,0.285714286,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72,1,9,29,0.013888889,0.125,0.402777778,200,11,31,62,0.055,0.155,0.31,598,69,5,0.072463768,19,0.275362319,22,0.31884058,2,1,0.5,0,0,1,0.5,420,515,49,6,26,0.653061224,549,288,0.524590164,89,89,1
2019,MD,Hagerstown/Washington County CoC,MD-512,519913,Largely Suburban CoC,181,140,0.773480663,52,42,93,48,0,0,0,0,NA,NA,NA,93,4,4,6,0.043010753,0.043010753,0.064516129,25,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,49,1,1,1,0.020408163,0.020408163,0.020408163,167,5,5,7,0.02994012,0.02994012,0.041916168,253,45,4,0.088888889,29,0.644444444,31,0.688888889,25,2,0.08,8,0.32,10,0.4,205,274,0,0,0,NA,249,160,0.642570281,99,93,0.939393939
2019,MD,"Wicomico, Somerset, Worcester Counties CoC",MD-513,1413559,Largely Rural CoC,228,228,1,74,45,86,48,5,0,2,2,0,0.4,0.4,214,51,72,85,0.238317757,0.336448598,0.397196262,12,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,179,9,20,24,0.05027933,0.111731844,0.134078212,410,60,94,111,0.146341463,0.229268293,0.270731707,1110,120,7,0.058333333,70,0.583333333,72,0.6,19,2,0.105263158,9,0.473684211,11,0.578947368,692,755,129,30,45,0.581395349,921,252,0.273615635,232,228,0.982758621
2019,MD,Prince George's County CoC,MD-600,6079178,Largely Suburban CoC,374,374,1,71,53,130,64,29,0,0,2,0,0,0.068965517,437,16,20,48,0.036613272,0.04576659,0.109839817,67,0,4,7,0,0.059701493,0.104477612,0,0,0,0,NA,NA,NA,81,7,8,20,0.086419753,0.098765432,0.24691358,614,23,32,77,0.037459283,0.052117264,0.125407166,1381,184,16,0.086956522,66,0.358695652,72,0.391304348,174,34,0.195402299,24,0.137931034,52,0.298850575,949,1020,22,9,12,0.954545455,1092,618,0.565934066,439,429,0.977220957
2019,MD,Montgomery County CoC,MD-601,8930720,Largely Suburban CoC,339,339,1,85,48,97,53,20,3,4,6,0.15,0.2,0.3,602,35,58,106,0.058139535,0.096345515,0.176079734,130,5,14,17,0.038461538,0.107692308,0.130769231,32,1,3,4,0.03125,0.09375,0.125,212,10,19,23,0.047169811,0.089622642,0.108490566,996,54,98,156,0.054216867,0.098393574,0.156626506,2138,380,23,0.060526316,130,0.342105263,140,0.368421053,130,22,0.169230769,38,0.292307692,54,0.415384615,1362,1452,84,30,12,0.5,1672,580,0.346889952,1436,1420,0.988857939
2019,ME,Maine Statewide CoC,ME-500,13792998,Largely Rural CoC,1952,1773,0.90829918,69,41,192,58,120,14,20,25,0.116666667,0.166666667,0.208333333,1806,161,231,328,0.089147287,0.127906977,0.181616833,272,19,27,38,0.069852941,0.099264706,0.139705882,4,0,0,0,0,0,0,493,25,51,74,0.050709939,0.103448276,0.15010142,2695,219,329,465,0.081261596,0.122077922,0.172541744,6577,1196,134,0.112040134,523,0.43729097,597,0.49916388,341,41,0.120234604,124,0.363636364,156,0.457478006,3681,3912,313,79,133,0.677316294,4771,1985,0.416055334,2636,2543,0.964719272
2019,MI,Michigan Balance of State CoC,MI-500,9303379,Largely Rural CoC,808,578,0.715346535,28,9,32,10,137,19,23,34,0.138686131,0.167883212,0.248175182,1602,203,305,411,0.126716604,0.190387016,0.256554307,63,5,10,12,0.079365079,0.158730159,0.19047619,0,0,0,0,NA,NA,NA,2020,83,122,161,0.041089109,0.06039604,0.07970297,3822,310,460,618,0.081109367,0.120355835,0.161695447,5113,150,14,0.093333333,13,0.086666667,15,0.1,610,67,0.109836066,62,0.101639344,124,0.203278689,4076,6015,144,18,119,0.951388889,6088,3523,0.578679369,389,351,0.902313625
2019,MI,Detroit CoC,MI-501,27280221,Major City CoC,1523,1523,1,67,40,93,55,299,28,48,67,0.093645485,0.160535117,0.224080268,2030,341,425,506,0.167980296,0.209359606,0.249261084,472,30,41,61,0.063559322,0.086864407,0.129237288,28,3,4,7,0.107142857,0.142857143,0.25,1261,67,110,179,0.053132435,0.087232355,0.141950833,4090,469,628,820,0.114669927,0.153545232,0.200488998,7099,1284,93,0.072429907,324,0.252336449,370,0.288161994,665,94,0.141353383,166,0.24962406,230,0.345864662,4506,5070,811,234,198,0.532675709,5978,2769,0.463198394,2326,2297,0.987532244
2019,MI,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",MI-502,5281409,Largely Suburban CoC,116,115,0.99137931,66,67,76,69,0,0,0,0,NA,NA,NA,218,18,22,32,0.082568807,0.100917431,0.146788991,34,1,1,1,0.029411765,0.029411765,0.029411765,1,0,0,0,0,0,0,172,2,2,3,0.011627907,0.011627907,0.01744186,425,21,25,36,0.049411765,0.058823529,0.084705882,614,189,15,0.079365079,28,0.148148148,36,0.19047619,91,16,0.175824176,12,0.131868132,27,0.296703297,487,619,5,0,5,1,542,324,0.597785978,356,355,0.997191011
2019,MI,"St. Clair Shores, Warren/Macomb County CoC",MI-503,1696753,Largely Suburban CoC,166,156,0.939759036,51,32,53,32,104,6,10,11,0.057692308,0.096153846,0.105769231,280,32,46,65,0.114285714,0.164285714,0.232142857,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,143,1,3,4,0.006993007,0.020979021,0.027972028,531,39,59,80,0.073446328,0.111111111,0.150659134,964,40,5,0.125,25,0.625,29,0.725,69,4,0.057971014,6,0.086956522,9,0.130434783,720,858,83,12,45,0.686746988,988,447,0.45242915,74,72,0.972972973
2019,MI,"Pontiac, Royal Oak/Oakland County CoC",MI-504,6295287,Largely Suburban CoC,237,237,1,43,26,78,36,339,37,50,73,0.109144543,0.147492625,0.215339233,495,62,87,121,0.125252525,0.175757576,0.244444444,85,2,2,3,0.023529412,0.023529412,0.035294118,0,0,0,0,NA,NA,NA,295,3,5,9,0.010169492,0.016949153,0.030508475,1214,104,144,206,0.085667216,0.118616145,0.169686985,1238,395,33,0.083544304,123,0.311392405,146,0.369620253,445,33,0.074157303,51,0.114606742,78,0.175280899,915,1717,131,43,63,0.809160305,1441,804,0.557945871,641,635,0.990639626
2019,MI,Flint/Genesee County CoC,MI-505,2168179,Largely Suburban CoC,340,340,1,46,24,52,27,13,2,3,4,0.153846154,0.230769231,0.307692308,505,57,77,122,0.112871287,0.152475248,0.241584158,21,2,5,6,0.095238095,0.238095238,0.285714286,0,0,0,0,NA,NA,NA,217,14,17,35,0.064516129,0.078341014,0.161290323,756,75,102,167,0.099206349,0.134920635,0.220899471,1672,87,4,0.045977011,21,0.24137931,24,0.275862069,54,4,0.074074074,9,0.166666667,12,0.222222222,1100,1165,152,3,4,0.046052632,1551,1095,0.705996132,191,179,0.937172775
2019,MI,"Grand Rapids, Wyoming/Kent County CoC",MI-506,6868810,Other Largely Urban CoC,689,629,0.912917271,61,29,63,31,49,11,13,15,0.224489796,0.265306122,0.306122449,733,71,95,170,0.09686221,0.129604366,0.231923602,151,16,25,40,0.105960265,0.165562914,0.264900662,0,0,0,0,NA,NA,NA,822,17,61,122,0.020681265,0.074209246,0.148418491,1755,115,194,347,0.065527066,0.110541311,0.197720798,4988,225,12,0.053333333,75,0.333333333,82,0.364444444,188,36,0.191489362,39,0.207446809,71,0.377659574,3393,3656,101,21,29,0.495049505,4196,1278,0.304575786,871,843,0.967853042
2019,MI,"Portage, Kalamazoo City & County CoC",MI-507,1566257,Other Largely Urban CoC,604,604,1,143,64,147,67,78,15,17,25,0.192307692,0.217948718,0.320512821,481,68,101,140,0.141372141,0.20997921,0.291060291,23,6,6,6,0.260869565,0.260869565,0.260869565,0,0,0,0,NA,NA,NA,267,18,33,44,0.06741573,0.123595506,0.164794007,849,107,157,215,0.126030624,0.184923439,0.253239105,1231,99,7,0.070707071,54,0.545454545,53,0.535353535,89,17,0.191011236,34,0.382022472,46,0.516853933,793,916,39,13,20,0.846153846,693,294,0.424242424,221,215,0.972850679
2019,MI,"Lansing, East Lansing/Ingham County CoC",MI-508,2848116,Other Largely Urban CoC,514,514,1,56,30,63,32,68,2,8,11,0.029411765,0.117647059,0.161764706,648,39,90,154,0.060185185,0.138888889,0.237654321,87,7,18,29,0.08045977,0.206896552,0.333333333,0,0,0,0,NA,NA,NA,345,12,23,54,0.034782609,0.066666667,0.156521739,1148,60,139,248,0.052264808,0.121080139,0.216027875,2596,164,23,0.140243902,68,0.414634146,79,0.481707317,163,19,0.116564417,35,0.214723926,51,0.312883436,1647,1774,321,90,94,0.573208723,2286,1023,0.447506562,369,350,0.948509485
2019,MI,Washtenaw County CoC,MI-509,6225899,Largely Suburban CoC,178,178,1,57,36,63,43,65,12,15,23,0.184615385,0.230769231,0.353846154,293,21,28,57,0.071672355,0.09556314,0.194539249,55,2,4,10,0.036363636,0.072727273,0.181818182,0,0,0,0,NA,NA,NA,427,9,40,71,0.021077283,0.093676815,0.166276347,840,44,87,161,0.052380952,0.103571429,0.191666667,1148,284,22,0.077464789,67,0.235915493,81,0.285211268,129,15,0.11627907,29,0.224806202,38,0.294573643,820,978,233,6,83,0.381974249,1074,548,0.510242086,443,434,0.979683973
2019,MI,Saginaw City & County CoC,MI-510,2148310,Largely Suburban CoC,259,259,1,58,30,78,32,2,1,1,2,0.5,0.5,1,656,110,160,206,0.167682927,0.243902439,0.31402439,54,4,6,8,0.074074074,0.111111111,0.148148148,6,2,3,3,0.333333333,0.5,0.5,167,27,35,39,0.161676647,0.209580838,0.233532934,885,144,205,258,0.162711864,0.231638418,0.291525424,1519,108,15,0.138888889,35,0.324074074,42,0.388888889,105,6,0.057142857,9,0.085714286,13,0.123809524,990,1124,0,0,0,NA,1322,706,0.534039334,256,245,0.95703125
2019,MI,Lenawee County CoC,MI-511,110262,Largely Rural CoC,108,92,0.851851852,38,7,53,8,0,0,0,0,NA,NA,NA,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,76,0,2,7,0,0.026315789,0.092105263,103,0,2,7,0,0.019417476,0.067961165,314,7,1,0.142857143,5,0.714285714,6,0.857142857,24,2,0.083333333,0,0,2,0.083333333,396,570,0,0,0,NA,603,122,0.202321725,7,7,1
2019,MI,"Grand Traverse, Antrim, Leelanau Counties CoC",MI-512,1329117,Largely Rural CoC,110,110,1,94,60,96,62,75,12,21,28,0.16,0.28,0.373333333,144,26,41,43,0.180555556,0.284722222,0.298611111,3,1,1,1,0.333333333,0.333333333,0.333333333,0,0,0,0,NA,NA,NA,83,1,2,3,0.012048193,0.024096386,0.036144578,305,40,65,75,0.131147541,0.213114754,0.245901639,470,50,2,0.04,3,0.06,3,0.06,11,1,0.090909091,5,0.454545455,6,0.545454545,290,341,142,12,87,0.697183099,347,142,0.409221902,164,159,0.969512195
2019,MI,"Marquette, Alger Counties CoC",MI-513,125725,Largely Rural CoC,0,0,NA,31,14,80,14,0,0,0,0,NA,NA,NA,123,11,17,35,0.089430894,0.138211382,0.284552846,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,82,1,9,13,0.012195122,0.109756098,0.158536585,209,12,26,48,0.057416268,0.124401914,0.229665072,198,11,2,0.181818182,4,0.363636364,6,0.545454545,2,0,0,0,0,0,0,149,178,0,0,0,NA,209,129,0.61722488,22,22,1
